"data","iter","CBA","RIPPER","SBRL"
"mushroom",1,1.05183005332947,0.267314910888672,77.9321599006653
"mushroom",2,0.916558980941772,0.135236024856567,76.3412518501282
"mushroom",3,0.858118057250977,0.111124038696289,77.5404500961304
"mushroom",4,0.844896793365479,0.158102035522461,76.6210491657257
"mushroom",5,0.848219156265259,0.123863935470581,75.3433399200439
"mushroom",6,0.863867998123169,0.10337495803833,76.5027849674225
"mushroom",7,0.840811014175415,0.105027914047241,74.3423829078674
"mushroom",8,0.86250901222229,0.107253074645996,74.0780878067017
"mushroom",9,0.869575023651123,0.111347913742065,80.0718259811401
"mushroom",10,0.808686017990112,0.105886220932007,74.5409610271454
