"data","iter","method","mean","min","lower_quartile","median","upper_quartile","max"
"banana",1,"CBA",1.6,1,1,2,2,2
"banana",1,"RIPPER",2,2,2,2,2,2
"banana",2,"CBA",1.6,1,1,2,2,2
"banana",2,"RIPPER",2,2,2,2,2,2
"banana",3,"CBA",1.6,1,1,2,2,2
"banana",3,"RIPPER",2,2,2,2,2,2
"banana",4,"CBA",1.5,1,1,1.5,2,2
"banana",4,"RIPPER",2,2,2,2,2,2
"banana",5,"CBA",1.6,1,1,2,2,2
"banana",5,"RIPPER",2,2,2,2,2,2
"banana",6,"CBA",1.6,1,1,2,2,2
"banana",6,"RIPPER",2,2,2,2,2,2
"banana",7,"CBA",1.6,1,1,2,2,2
"banana",7,"RIPPER",2,2,2,2,2,2
"banana",8,"CBA",1.6,1,1,2,2,2
"banana",8,"RIPPER",2,2,2,2,2,2
"banana",9,"CBA",1.6,1,1,2,2,2
"banana",9,"RIPPER",2,2,2,2,2,2
"banana",10,"CBA",1.5,1,1,1.5,2,2
"banana",10,"RIPPER",2,2,2,2,2,2
