"data","iter","method","mean","min","lower_quartile","median","upper_quartile","max"
"banknote",1,"CBA",1.77,1,2,2,2,2
"banknote",1,"RIPPER",2.58,1,2,3,3,4
"banknote",1,"SBRL",2.1,1,2,2,2,3
"banknote",2,"CBA",1.71,1,1,2,2,2
"banknote",2,"RIPPER",2.58,1,2,3,3,4
"banknote",2,"SBRL",2,1,2,2,2,3
"banknote",3,"CBA",1.7,1,1,2,2,2
"banknote",3,"RIPPER",2.4,1,2,2.5,3,3
"banknote",3,"SBRL",1.75,1,1.75,2,2,2
"banknote",4,"CBA",1.72,1,1.25,2,2,2
"banknote",4,"RIPPER",2.4,1,2,2,3,4
"banknote",4,"SBRL",2,1,2,2,2,3
"banknote",5,"CBA",1.71,1,1,2,2,2
"banknote",5,"RIPPER",2.5,1,2,2.5,3,4
"banknote",5,"SBRL",1.6,1,1,2,2,2
"banknote",6,"CBA",1.83,1,2,2,2,2
"banknote",6,"RIPPER",2.45,1,2,2,3,4
"banknote",6,"SBRL",2.09,1,2,2,2.5,3
"banknote",7,"CBA",1.68,1,1,2,2,2
"banknote",7,"RIPPER",2.62,1,2,3,3,4
"banknote",7,"SBRL",2,1,2,2,2,3
"banknote",8,"CBA",1.79,1,2,2,2,2
"banknote",8,"RIPPER",2.45,1,2,3,3,3
"banknote",8,"SBRL",2.1,1,2,2,2,3
"banknote",9,"CBA",1.79,1,2,2,2,2
"banknote",9,"RIPPER",2.5,1,2,2.5,3,4
"banknote",9,"SBRL",1.78,1,1,2,2,3
"banknote",10,"CBA",1.79,1,2,2,2,2
"banknote",10,"RIPPER",2.36,1,2,2,3,4
"banknote",10,"SBRL",1.8,1,1,2,2,3
