"data","iter","method","mean","min","lower_quartile","median","upper_quartile","max"
"Iris",1,"CBA",1.5,1,1.25,1.5,1.75,2
"Iris",1,"RIPPER",1.5,1,1.25,1.5,1.75,2
"Iris",2,"CBA",1.5,1,1.25,1.5,1.75,2
"Iris",2,"RIPPER",1.5,1,1.25,1.5,1.75,2
"Iris",3,"CBA",1.5,1,1.25,1.5,1.75,2
"Iris",3,"RIPPER",1,1,1,1,1,1
"Iris",4,"CBA",1.5,1,1.25,1.5,1.75,2
"Iris",4,"RIPPER",1.25,1,1,1,1.25,2
"Iris",5,"CBA",1.5,1,1.25,1.5,1.75,2
"Iris",5,"RIPPER",1.5,1,1.25,1.5,1.75,2
"Iris",6,"CBA",1.5,1,1.25,1.5,1.75,2
"Iris",6,"RIPPER",1,1,1,1,1,1
"Iris",7,"CBA",1.5,1,1.25,1.5,1.75,2
"Iris",7,"RIPPER",1,1,1,1,1,1
"Iris",8,"CBA",1.5,1,1.25,1.5,1.75,2
"Iris",8,"RIPPER",1.5,1,1.25,1.5,1.75,2
"Iris",9,"CBA",1.5,1,1.25,1.5,1.75,2
"Iris",9,"RIPPER",1,1,1,1,1,1
"Iris",10,"CBA",1.5,1,1,1.5,2,2
"Iris",10,"RIPPER",1,1,1,1,1,1
