"data","iter","method","mean","min","lower_quartile","median","upper_quartile","max"
"wine",1,"CBA",2.06,1,1,2,2,4
"wine",1,"RIPPER",1.4,1,1,1,1,3
"wine",2,"CBA",2.16,1,2,2,3,4
"wine",2,"RIPPER",1.25,1,1,1,1.25,2
"wine",3,"CBA",2.38,1,1,2,4,4
"wine",3,"RIPPER",1.2,1,1,1,1,2
"wine",4,"CBA",2.18,1,2,2,3,4
"wine",4,"RIPPER",1.2,1,1,1,1,2
"wine",5,"CBA",2.11,1,1.5,2,2.5,4
"wine",5,"RIPPER",1.6,1,1,1,2,3
"wine",6,"CBA",2.2,1,1.5,2,3,4
"wine",6,"RIPPER",1.33,1,1,1,1.75,2
"wine",7,"CBA",2.11,1,2,2,2.75,4
"wine",7,"RIPPER",1.25,1,1,1,1.25,2
"wine",8,"CBA",2.05,1,2,2,2,4
"wine",8,"RIPPER",1.33,1,1,1,1.75,2
"wine",9,"CBA",2,1,2,2,2,4
"wine",9,"RIPPER",1.4,1,1,1,2,2
"wine",10,"CBA",1.94,1,2,2,2,4
"wine",10,"RIPPER",1.4,1,1,1,2,2
