"data","iter","CBA","RIPPER","SBRL"
"BCo",1,0.219444036483765,0.0313239097595215,1.24193906784058
"BCo",2,0.195054054260254,0.0323021411895752,1.28628492355347
"BCo",3,0.211133003234863,0.0329248905181885,1.28936004638672
"BCo",4,0.219712018966675,0.048555850982666,1.2375590801239
"BCo",5,0.209272146224976,0.0334410667419434,1.24159502983093
"BCo",6,0.218142032623291,0.0345730781555176,1.32425498962402
"BCo",7,0.222303152084351,0.0442559719085693,1.22406315803528
"BCo",8,0.255965948104858,0.0341660976409912,1.2918119430542
"BCo",9,0.213760137557983,0.0350310802459717,1.3076229095459
"BCo",10,0.205581903457642,0.0337240695953369,1.25813889503479
